2,1.0,683.2207054925688,215.60469395661156,30.622122072713637,108.99793388429751,1,-1,-1,-1
2,3.0,733.2355600291152,226.7991993801653,38.914210520282154,89.01394628099172,1,-1,-1,-1
3,1.0,681.8954223811496,216.85398339515245,30.30172780407304,107.6903975432607,1,-1,-1,-1
3,3.0,729.9203614090648,227.34515756736204,38.59170113966604,88.2887438891928,1,-1,-1,-1
4,1.0,680.6613149791802,218.35011576411463,30.25366298846086,107.31832585923436,1,-1,-1,-1
4,3.0,726.713493658954,227.43570619924935,38.76555787994175,88.84816297345924,1,-1,-1,-1
4,4.0,225.07043198268522,232.3226368801653,33.8804428528114,88.89617768595042,1,-1,-1,-1
5,1.0,678.2085811466379,219.91864393771766,31.246912059337433,110.58336135533511,1,-1,-1,-1
5,3.0,721.5960313831916,229.34441224413666,37.97516328021436,87.37881638219983,1,-1,-1,-1
5,4.0,224.41892359883929,232.36783316115705,33.90505052959412,88.96074380165291,1,-1,-1,-1
6,1.0,677.39255594932,220.39667481751425,31.861037953611117,112.4331247106887,1,-1,-1,-1
6,3.0,718.4660187019749,229.9594619598538,37.8310880871752,87.04730802429845,1,-1,-1,-1
6,4.0,223.7674152149949,232.4130294421488,33.92965820637386,89.0253099173554,1,-1,-1,-1
7,1.0,676.2069451320707,221.33908400771907,32.0847107663144,113.22243272556977,1,-1,-1,-1
7,3.0,715.2070050151192,232.2164934015175,37.11927804420725,85.95780278620086,1,-1,-1,-1
7,4.0,223.11590683115202,232.45822572314052,33.95426588315058,89.08987603305786,1,-1,-1,-1
7,5.0,325.45577815941556,225.24541580578514,38.5641668216648,101.50568181818184,1,-1,-1,-1
8,1.0,677.9845889948716,222.00200186412704,32.52040347049808,114.7131310101424,1,-1,-1,-1
8,3.0,713.3486156117376,232.68654077685568,37.34201457396102,86.8291702620374,1,-1,-1,-1
8,4.0,213.0107912399721,235.1954455135525,33.91206664073721,88.94537710792702,1,-1,-1,-1
8,5.0,319.81595269441726,226.24247453815866,38.73354740586802,102.04979694034819,1,-1,-1,-1
9,1.0,679.2085277411239,221.57664585273065,33.005337946732425,116.31308085059649,1,-1,-1,-1
9,3.0,711.6755486901251,232.6678551792225,37.87839669958214,88.19389448773268,1,-1,-1,-1
9,4.0,211.6331310304889,234.90574911663558,34.11015919976367,89.26364616744942,1,-1,-1,-1
9,5.0,317.61578015850534,226.77841840400217,38.88190143277143,102.44065970129171,1,-1,-1,-1
10,1.0,681.1886359299339,220.40176190014176,33.773029105745195,119.19859293367665,1,-1,-1,-1
10,3.0,711.8977234989793,232.8617268433473,37.683443546628496,88.61394073929063,1,-1,-1,-1
10,4.0,209.64608058915658,235.11623263839104,34.16338583912324,89.27830998757949,1,-1,-1,-1
10,5.0,318.5392427534802,226.45036954912325,38.02375830834842,100.35096847108855,1,-1,-1,-1
11,1.0,682.8191210853997,220.10218484518626,33.918361064165765,119.66090392249569,1,-1,-1,-1
11,3.0,709.537752434942,233.5004038815433,37.713232147222584,88.68399855777997,1,-1,-1,-1
11,4.0,207.40017867961524,235.49855085537914,34.18905798658696,89.34539722311794,1,-1,-1,-1
11,5.0,316.8167933370689,225.81925422266562,39.92438320106902,105.73691713743426,1,-1,-1,-1
12,1.0,684.3573984954738,219.51290892641964,34.20516689755311,120.73305125969921,1,-1,-1,-1
12,3.0,707.1777813738875,234.13908091973926,37.74302074185164,88.75405637626923,1,-1,-1,-1
12,4.0,205.1542767697473,235.88086907236723,34.214730134703785,89.4124844586564,1,-1,-1,-1
12,5.0,316.1401517058765,225.32513310436,40.344250944497105,106.74923522196238,1,-1,-1,-1
13,1.0,685.5398624873166,219.61683326857792,34.553038318738004,121.91911695866077,1,-1,-1,-1
13,3.0,704.8178103158152,234.77775795793522,37.772809330515656,88.82411419475855,1,-1,-1,-1
13,4.0,202.90837485955285,236.26318728935533,34.24040228347371,89.47957169419485,1,-1,-1,-1
13,5.0,314.6953443131245,224.1320652977345,40.72932457527355,108.00839451837587,1,-1,-1,-1
