3,0.0,51.49292520243169,291.52447055785126,37.803922322409335,124.375,1,-1,-1,-1
3,1.0,185.61619482557003,221.6669679752066,40.859423365388864,121.39256198347107,1,-1,-1,-1
3,2.0,866.6702902677622,246.33080449380162,34.95242049753358,107.34090909090907,1,-1,-1,-1
3,3.0,679.2487798338167,304.4465392561983,42.634348906746595,112.9473140495868,1,-1,-1,-1
3,4.0,545.9027714941282,121.47017045454547,28.802411557198297,89.99070247933884,1,-1,-1,-1
3,5.0,271.8646228461667,90.80333161157026,30.283538398575672,90.96694214876032,1,-1,-1,-1
3,6.0,-0.6755893221964868,456.47817665289256,21.284546412988014,101.52685950413218,1,-1,-1,-1
3,8.0,896.4738563599121,120.19382747933884,28.571398850423634,92.47882231404958,1,-1,-1,-1
4,0.0,51.49292520243169,291.52447055785126,37.803922322409335,124.375,1,-1,-1,-1
4,1.0,185.61619482557003,221.6669679752066,40.859423365388864,121.39256198347107,1,-1,-1,-1
4,2.0,866.6702902677622,246.33080449380162,34.95242049753358,107.34090909090907,1,-1,-1,-1
4,3.0,679.2487798338167,304.4465392561983,42.634348906746595,112.9473140495868,1,-1,-1,-1
4,4.0,545.9027714941282,121.47017045454547,28.802411557198297,89.99070247933884,1,-1,-1,-1
4,5.0,271.8646228461667,90.80333161157026,30.283538398575672,90.96694214876032,1,-1,-1,-1
4,6.0,-0.6755893221964868,456.47817665289256,21.284546412988014,101.52685950413218,1,-1,-1,-1
4,8.0,896.4738563599121,120.19382747933884,28.571398850423634,92.47882231404958,1,-1,-1,-1
5,0.0,51.42230822057685,291.4928580197273,37.7879934573632,124.375,1,-1,-1,-1
5,1.0,186.7974668039819,221.23894552421083,40.802762743632684,121.27042523400033,1,-1,-1,-1
5,2.0,865.6971726304758,245.490914223917,35.21669751166746,108.02019369891173,1,-1,-1,-1
5,3.0,679.2669287080195,304.59056652533224,43.071858559019574,114.10828737088167,1,-1,-1,-1
5,4.0,539.7006886568158,121.07529472001403,29.326296403327433,90.3986703833333,1,-1,-1,-1
5,5.0,271.98031481413506,90.84207128099175,30.30073400809357,91.0185950413223,1,-1,-1,-1
5,6.0,-0.7089080262863412,456.09723657024796,21.35764043273797,101.87551652892563,1,-1,-1,-1
5,8.0,898.5430526134916,120.35671745103926,28.311526280228463,91.70066436592523,1,-1,-1,-1
5,10.0,110.12037027255282,216.45532024793388,35.820920095390235,99.8744834710744,1,-1,-1,-1
