5,1.0,42.32378536593703,238.21423037190084,117.91053877225818,307.5599173553719,1,-1,-1,-1
5,2.0,200.70755881498815,256.43543388429754,132.50275427085012,272.72107438016536,1,-1,-1,-1
6,1.0,47.62719417020799,234.97716509292277,120.20873815595093,313.5297023478835,1,-1,-1,-1
6,2.0,208.27657808430973,254.50236361008342,134.84454763863062,277.5812153038578,1,-1,-1,-1
7,1.0,52.123452314642584,227.36519001797595,123.09144403231005,321.5293390680936,1,-1,-1,-1
7,2.0,213.90878617955076,251.03809664872392,136.94741157919395,282.090507103572,1,-1,-1,-1
8,1.0,57.28851846885326,224.08542472514432,125.71901442320245,328.8696067560421,1,-1,-1,-1
8,2.0,221.56864427922173,249.83754938918747,139.6441368089685,287.8011942254281,1,-1,-1,-1
9,1.0,62.61769161384859,223.49996326878608,126.78701090612157,332.0539024098512,1,-1,-1,-1
9,2.0,228.45134461959833,248.90460742685516,141.3079334460864,291.546970539468,1,-1,-1,-1
10,1.0,70.64396846413824,222.7077392395637,128.45020946872307,336.0218741786923,1,-1,-1,-1
10,2.0,239.03010240929552,246.19419372252156,143.83310197319008,297.18649176975686,1,-1,-1,-1
